task,optimizer,seed,budget,method,epoch,hidden_cosine,gradient_norm_ratio,projected_step_cosine,first_order_descent,clipped_fraction,minibatch_loss_change
nonlinear,sgd,2101,8,bp,4,0.9999999999999999,1.0,0.9672567896128167,0.050965558640098815,0.011988011988011988,-0.004224380522516391
nonlinear,sgd,2101,8,bp,5,1.0000000000000002,1.0,0.9671235419198391,0.044679769400758566,0.015984015984015984,-0.0037066003357021926
nonlinear,sgd,2101,8,bp,6,1.0,1.0,0.9614702370819513,0.04960623789427833,0.013986013986013986,-0.004112412471377946
nonlinear,sgd,2101,8,bp,7,1.0000000000000002,1.0,0.966424710284944,0.03216757759110192,0.017982017982017984,-0.0026690921060260053
nonlinear,sgd,2101,8,bp,8,1.0,1.0,0.9636701395988073,0.033147795843322295,0.016983016983016984,-0.00274905862365471
nonlinear,sgd,2101,8,bp,9,1.0,1.0,0.9708159635953012,0.02999862879577401,0.017982017982017984,-0.0024886214556647523
nonlinear,sgd,2101,8,bp,10,1.0000000000000002,1.0,0.9722043928175259,0.021356237066208834,0.017982017982017984,-0.001773589862847036
nonlinear,sgd,2101,8,pc,1,0.8607211870689639,0.23005834980841752,0.5892934827277481,0.012240757727211029,0.001998001998001998,-0.001019695998979997
nonlinear,sgd,2101,8,pc,2,0.8509300001108525,0.2416175302010151,0.5843015346169954,0.010420201690454585,0.001998001998001998,-0.0008680051019888113
nonlinear,sgd,2101,8,pc,3,0.8357871736993303,0.2119405626598022,0.5750204080753838,0.012305920494193536,0.002997002997002997,-0.001025118667165592
nonlinear,sgd,2101,8,pc,4,0.8778907191903486,0.2285391679236232,0.6153088309322158,0.014798341944373255,0.001998001998001998,-0.0012326305642844648
nonlinear,sgd,2101,8,pc,5,0.8336435988259411,0.23073735639752255,0.5796035056348576,0.011981076307914056,0.002997002997002997,-0.0009980193377693292
nonlinear,sgd,2101,8,pc,6,0.859421751416447,0.21931869000531426,0.5862703401752655,0.01441155495950749,0.002997002997002997,-0.001200656002410594
nonlinear,sgd,2101,8,pc,7,0.8748599930170013,0.2387079874852507,0.5990141328901294,0.0133132731365185,0.003996003996003996,-0.001109042486283962
nonlinear,sgd,2101,8,pc,8,0.8799453196445166,0.22210315034195674,0.6219155991365899,0.01321302579196327,0.003996003996003996,-0.0011006950858658548
nonlinear,sgd,2101,8,pc,9,0.8650573562302418,0.21268462370518706,0.5887865089040629,0.01383182268971489,0.004995004995004995,-0.0011522024451784407
nonlinear,sgd,2101,8,pc,10,0.8724795579661577,0.24050810484316618,0.6058429080273509,0.011425047977830697,0.003996003996003996,-0.0009516125266082476
nonlinear,sgd,2101,8,alm,1,0.8590955597172797,0.29322638433734105,0.7266802938049284,0.01902410342019433,0.001998001998001998,-0.0015843031406458374
nonlinear,sgd,2101,8,alm,2,0.856098820503101,0.3006756455188638,0.7213728085461584,0.0155673098236051,0.001998001998001998,-0.001296381251601475
nonlinear,sgd,2101,8,alm,3,0.8409051428654791,0.27078793583714067,0.7137567016471382,0.018902954404736348,0.001998001998001998,-0.0015742126779748622
nonlinear,sgd,2101,8,alm,4,0.8782521584467365,0.29452223420868334,0.7519606760836114,0.021982663709558054,0.001998001998001998,-0.0018303237506707148
nonlinear,sgd,2101,8,alm,5,0.8335615664909314,0.29429980447006776,0.7114425068821573,0.017903262685267183,0.002997002997002997,-0.0014910075176135518
nonlinear,sgd,2101,8,alm,6,0.8579263729614415,0.28780567928282685,0.7272692997502188,0.02219604994701315,0.003996003996003996,-0.0018487418856779625
nonlinear,sgd,2101,8,alm,7,0.8749756083090676,0.3063158899726335,0.7340774520820724,0.019139328648977643,0.004995004995004995,-0.0015938062236718897
nonlinear,sgd,2101,8,alm,8,0.8794972291774404,0.2919688805482213,0.7528305739024675,0.019454165674225338,0.005994005994005994,-0.0016200977084839252
nonlinear,sgd,2101,8,alm,9,0.8644572136480263,0.2809032004339774,0.725520965892895,0.01985402060584943,0.005994005994005994,-0.0016530607697633481
nonlinear,sgd,2101,8,alm,10,0.8743475882592837,0.31401363850165626,0.7413616634011767,0.015892903228032308,0.005994005994005994,-0.0013232389535171585
nonlinear,sgd,2101,8,alm_bp_norm,1,0.9401971258600212,0.9999999999999998,0.8741389874032742,0.07176475202718935,0.001998001998001998,-0.005961869089547878
nonlinear,sgd,2101,8,alm_bp_norm,2,0.9501069836792975,1.0,0.8936576859560976,0.0517932328558737,0.002997002997002997,-0.004303465093864367
nonlinear,sgd,2101,8,alm_bp_norm,3,0.9512598903509447,1.0,0.8942625002065501,0.06692131908785139,0.005994005994005994,-0.005556930519360681
nonlinear,sgd,2101,8,alm_bp_norm,4,0.9483513322493199,1.0,0.8929959718981856,0.05608199591149757,0.008991008991008992,-0.004654174641503139
nonlinear,sgd,2101,8,alm_bp_norm,5,0.945274105999694,1.0,0.8788936935832625,0.04971384160734019,0.012987012987012988,-0.004129653380425036
nonlinear,sgd,2101,8,alm_bp_norm,6,0.9506151246509148,1.0000000000000002,0.8844318188081425,0.056944757645252746,0.01098901098901099,-0.004726190136145392
nonlinear,sgd,2101,8,alm_bp_norm,7,0.9499100406656925,0.9999999999999999,0.8918084782443069,0.036138942770312044,0.015984015984015984,-0.003000525261041942
nonlinear,sgd,2101,8,alm_bp_norm,8,0.9536227101868922,1.0,0.8893681762194987,0.03904550751515187,0.015984015984015984,-0.00324006173192648
nonlinear,sgd,2101,8,alm_bp_norm,9,0.9506810693533606,0.9999999999999999,0.8960397402770212,0.0341518660952065,0.017982017982017984,-0.002834144133415706
nonlinear,sgd,2101,8,alm_bp_norm,10,0.9461156668169816,1.0000000000000002,0.8881779968719585,0.023195844428988234,0.015984015984015984,-0.0019270179180579383
nonlinear,sgd,2101,8,bp_alm_norm,1,0.9246462965530563,0.2964202996229144,0.9040696673404839,0.023403221455619426,0.000999000999000999,-0.0019466973363627682
nonlinear,sgd,2101,8,bp_alm_norm,2,0.9137938477841303,0.30808378552996235,0.883513332507892,0.018570533756240598,0.001998001998001998,-0.0015448026060173037
nonlinear,sgd,2101,8,bp_alm_norm,3,0.8975430051155329,0.2808903610956092,0.8816502801860909,0.022414078330427308,0.001998001998001998,-0.0018645337107444648
nonlinear,sgd,2101,8,bp_alm_norm,4,0.9347713863798293,0.30909717460518416,0.8938116819692072,0.024536762968723518,0.003996003996003996,-0.00204060803928674
nonlinear,sgd,2101,8,bp_alm_norm,5,0.901926209739292,0.31306408150422727,0.8734115027125235,0.02044653060979349,0.003996003996003996,-0.0017010096252491058
nonlinear,sgd,2101,8,bp_alm_norm,6,0.9165401566599464,0.3085527169864057,0.8849512682196061,0.024842132107771774,0.004995004995004995,-0.002066487709807552
nonlinear,sgd,2101,8,bp_alm_norm,7,0.9283575128457054,0.3337507072099655,0.8788733117888505,0.020765656715890677,0.004995004995004995,-0.0017272390743973132
nonlinear,sgd,2101,8,bp_alm_norm,8,0.9280200902534744,0.32130191018847176,0.9011910678035095,0.020834595414554534,0.004995004995004995,-0.0017331357037887463
nonlinear,sgd,2101,8,bp_alm_norm,9,0.9154850881295177,0.3130227360608691,0.8683726937767805,0.021025540771750697,0.004995004995004995,-0.0017486956100162265
nonlinear,sgd,2101,8,bp_alm_norm,10,0.9271530664184539,0.35152851261427287,0.8756904581650888,0.016624340047065783,0.005994005994005994,-0.0013829435943272794
nonlinear,sgd,2101,8,damped_alm,1,0.8596031693073498,0.27822125738469033,0.7060473822221889,0.017580331691503713,0.001998001998001998,-0.0014641702978841487
nonlinear,sgd,2101,8,damped_alm,2,0.8562326690993054,0.28673443957095773,0.7003772044682827,0.0145010983776034,0.001998001998001998,-0.001207674667673464
nonlinear,sgd,2101,8,damped_alm,3,0.8416413382151261,0.2568799172058953,0.6932756613869936,0.017537459169308815,0.001998001998001998,-0.0014605980152566644
nonlinear,sgd,2101,8,damped_alm,4,0.8785385034865217,0.27891059202500823,0.7312024745326734,0.020502978239992878,0.001998001998001998,-0.0017072827658305423
nonlinear,sgd,2101,8,damped_alm,5,0.8347268337093113,0.27944072082759214,0.691967328443561,0.016700571402814602,0.002997002997002997,-0.0013909200930939392
nonlinear,sgd,2101,8,damped_alm,6,0.8590546418321814,0.27160993959179447,0.707245606643107,0.020619571377677025,0.002997002997002997,-0.0017175392208159668
nonlinear,sgd,2101,8,damped_alm,7,0.8756416534231047,0.290513551621057,0.7130953837476122,0.017975825468820216,0.004995004995004995,-0.0014970481382760026
nonlinear,sgd,2101,8,damped_alm,8,0.8805875407479333,0.2758133884468317,0.7337804663481813,0.018205811815462016,0.005994005994005994,-0.0015162585693166974
nonlinear,sgd,2101,8,damped_alm,9,0.8656695574067187,0.26504282278623137,0.7049912434584834,0.01870410594576205,0.005994005994005994,-0.0015574945375809168
nonlinear,sgd,2101,8,damped_alm,10,0.8745864320692489,0.2969229653129354,0.7207922245322498,0.015057681638777779,0.004995004995004995,-0.0012538116494288376
linear,adam,2100,8,bp,1,0.9999999999999999,1.0,0.6965463776366081,0.14047632132821403,0.023976023976023976,-0.011499306859133362
linear,adam,2100,8,bp,2,1.0000000000000002,1.0,0.6325143208237463,0.09117627986276192,0.04095904095904096,-0.007483743718093461
linear,adam,2100,8,bp,3,1.0,1.0,0.5748022575694836,0.06463353358796065,0.058941058941058944,-0.005317815969167694
linear,adam,2100,8,bp,4,1.0,1.0,0.5899846533562417,0.05762738992059219,0.07092907092907093,-0.004764754789823633
linear,adam,2100,8,bp,5,1.0,1.0,0.5407502805258338,0.04536942508141778,0.08091908091908091,-0.0037550111615516357
linear,adam,2100,8,bp,6,1.0,1.0,0.49971896707971336,0.032765515217786305,0.08491508491508491,-0.0027140569355809108
linear,adam,2100,8,bp,7,1.0,1.0,0.6196926993715197,0.04097076576483287,0.08791208791208792,-0.003401101181367494
linear,adam,2100,8,bp,8,1.0,1.0,0.5447807981393283,0.033104207023478424,0.0979020979020979,-0.002751185275445933
linear,adam,2100,8,bp,9,1.0,1.0,0.5732836582353569,0.03521301759551685,0.1108891108891109,-0.0029265866038161725
linear,adam,2100,8,bp,10,1.0,1.0,0.5006391042617111,0.02853083578560863,0.11388611388611389,-0.0023730544511125773
linear,adam,2100,8,pc,1,0.8345837967508112,0.39175019472130074,0.5804058400042218,0.13071069092724164,0.024975024975024976,-0.010799833057256292
linear,adam,2100,8,pc,2,0.8714426805484481,0.40805768188940367,0.5297366294163927,0.09287117546356775,0.04095904095904096,-0.007658761756883736
linear,adam,2100,8,pc,3,0.8217715170908338,0.36746676742622725,0.44091552904209336,0.07191857978679222,0.055944055944055944,-0.0059429985260801566
linear,adam,2100,8,pc,4,0.8290820621272234,0.49708230085654814,0.5210131174771135,0.0716701233795124,0.06993006993006994,-0.005946569000230939
linear,adam,2100,8,pc,5,0.7787390320770746,0.46843401607896795,0.4432412242554239,0.057115208394926786,0.07992007992007992,-0.004739211996469206
linear,adam,2100,8,pc,6,0.8126529761154216,0.4715494172853681,0.40527859776294406,0.04251473803787195,0.08791208791208792,-0.0035272964272361484
linear,adam,2100,8,pc,7,0.7934624165045628,0.5495993027058917,0.5060744723723972,0.04893658505084538,0.0959040959040959,-0.004065358955223974
linear,adam,2100,8,pc,8,0.774151020195528,0.46711908714209416,0.39253294273546147,0.03894035739860593,0.1088911088911089,-0.0032363699677884217
linear,adam,2100,8,pc,9,0.7874848945444902,0.5136943044011487,0.4235119998946132,0.04042731718742475,0.11688311688311688,-0.0033553977881963792
linear,adam,2100,8,pc,10,0.7647589062214699,0.4594128473762928,0.35730986911820783,0.034130410648652604,0.13286713286713286,-0.002837442990462735
linear,adam,2100,8,alm,1,0.8438694423785372,0.43548082484372475,0.5823538549903016,0.1302739871735482,0.024975024975024976,-0.010758555544741366
linear,adam,2100,8,alm,2,0.8795201725745482,0.4576125937499422,0.5292861717881312,0.0917693556988157,0.04195804195804196,-0.00756427690881134
linear,adam,2100,8,alm,3,0.8252883054466746,0.4050284931485252,0.43453737144862936,0.07036337041688856,0.057942057942057944,-0.005813962427363761
linear,adam,2100,8,alm,4,0.8380865289981949,0.5321436572087885,0.5157200517243754,0.07055141828422017,0.06993006993006994,-0.005854549837378098
linear,adam,2100,8,alm,5,0.7923101965281468,0.4896553588880278,0.4363647642471408,0.05641658769619159,0.07892107892107893,-0.004681814686767094
linear,adam,2100,8,alm,6,0.8200556527266665,0.5060567172585505,0.39987359979557036,0.042263743506171125,0.08591408591408592,-0.003507034331176495
linear,adam,2100,8,alm,7,0.8041862655577849,0.576514502185021,0.4993702506885876,0.04875290766602239,0.0939060939060939,-0.004050621007298916
linear,adam,2100,8,alm,8,0.7835305122534957,0.4964603119848082,0.38868562101059123,0.039426080438988854,0.1038961038961039,-0.0032775785242494804
linear,adam,2100,8,alm,9,0.7938852095062878,0.5381849026347117,0.41615058661752846,0.04050756942748839,0.11588411588411589,-0.003362274478933114
linear,adam,2100,8,alm,10,0.7745429739560192,0.4891593190595647,0.354185265289954,0.03483045310976432,0.12687312687312688,-0.002895610710382468
linear,adam,2100,8,alm_bp_norm,1,0.9309417657347973,1.0000000000000002,0.5832876453879572,0.1297106150564221,0.024975024975024976,-0.010712021773262581
linear,adam,2100,8,alm_bp_norm,2,0.9490361707774291,1.0,0.5296593156636505,0.09039510329832005,0.04195804195804196,-0.007451989118181235
linear,adam,2100,8,alm_bp_norm,3,0.926940932721282,1.0,0.44834040584142737,0.07082420272971762,0.054945054945054944,-0.005852453983101191
linear,adam,2100,8,alm_bp_norm,4,0.9536568702316662,1.0,0.5196155999021295,0.06838835952571314,0.06793206793206794,-0.005674918459167344
linear,adam,2100,8,alm_bp_norm,5,0.9343530126486629,1.0,0.4508171526181623,0.05514436731569376,0.07892107892107893,-0.004576090583888415
linear,adam,2100,8,alm_bp_norm,6,0.9442961225436017,1.0,0.4148788617567387,0.04076660557203585,0.08591408591408592,-0.003382498977701265
linear,adam,2100,8,alm_bp_norm,7,0.9519499940285288,0.9999999999999999,0.5132269746598798,0.046175245888205325,0.0919080919080919,-0.0038361959044270755
linear,adam,2100,8,alm_bp_norm,8,0.9400439568628737,1.0,0.41129433658301,0.03795268221195389,0.0999000999000999,-0.0031547530784270528
linear,adam,2100,8,alm_bp_norm,9,0.9307895444758731,1.0,0.4394796554783309,0.03919103473928556,0.11388611388611389,-0.0032529732555307556
linear,adam,2100,8,alm_bp_norm,10,0.9268575886023046,1.0,0.3752333643828637,0.033631645470195884,0.12287712287712288,-0.0027955803767222287
linear,adam,2100,8,bp_alm_norm,1,0.9147388315766227,0.4766181495409986,0.6990469227691876,0.1422717943194867,0.022977022977022976,-0.011644494977153697
linear,adam,2100,8,bp_alm_norm,2,0.9334707832695304,0.5236318536571763,0.6366634612442753,0.09398107557124369,0.04095904095904096,-0.007710394936819132
linear,adam,2100,8,bp_alm_norm,3,0.9114475763158535,0.5241755075446275,0.5647493679957578,0.06551696952014453,0.06293706293706294,-0.00538741502234652
linear,adam,2100,8,bp_alm_norm,4,0.8986457479025559,0.6611365815029118,0.594661181839311,0.06078850429472377,0.07192807192807193,-0.005024187682251879
linear,adam,2100,8,bp_alm_norm,5,0.8850273407191845,0.6454803475106622,0.5402480763094805,0.04810235442049784,0.08191808191808192,-0.003980021652696952
linear,adam,2100,8,bp_alm_norm,6,0.9123155388619809,0.6927183720099324,0.4990538632792744,0.03512867744652979,0.08591408591408592,-0.0029090002758564992
linear,adam,2100,8,bp_alm_norm,7,0.884153765583639,0.7726922657699029,0.6205357930356117,0.044034227289960426,0.09090909090909091,-0.0036546331077993433
linear,adam,2100,8,bp_alm_norm,8,0.8760414829184144,0.7429380200266663,0.5414724135836907,0.03564493378633469,0.10589410589410589,-0.002961379382319773
linear,adam,2100,8,bp_alm_norm,9,0.8906070301094249,0.7836603667494408,0.5703237314024202,0.03766222874628205,0.11288711288711288,-0.003129732415624198
linear,adam,2100,8,bp_alm_norm,10,0.8659755142669145,0.7370829963790535,0.5004401397340207,0.031017597775509925,0.11788211788211789,-0.002579668315521144
linear,adam,2100,8,damped_alm,1,0.8429648050406858,0.4245755570671164,0.5813403277899947,0.1302133694646061,0.024975024975024976,-0.010754744076853617
linear,adam,2100,8,damped_alm,2,0.8789471901987181,0.44531949584806996,0.5294493671301245,0.09197908973556383,0.04195804195804196,-0.007582202971756491
linear,adam,2100,8,damped_alm,3,0.8252812920514903,0.39491430359568414,0.4344414746231197,0.07056695078493033,0.057942057942057944,-0.005830949691340792
linear,adam,2100,8,damped_alm,4,0.8381025551370962,0.5228813656186231,0.516363786257697,0.07076050403674816,0.06993006993006994,-0.005871826055665719
linear,adam,2100,8,damped_alm,5,0.7917488142268401,0.48265576458248166,0.43674613716857186,0.05650927190796153,0.07992007992007992,-0.004689516996637666
linear,adam,2100,8,damped_alm,6,0.8195399519129053,0.4961622090456618,0.40005210470864755,0.04231997388895146,0.08591408591408592,-0.003511661123429932
linear,adam,2100,8,damped_alm,7,0.8040896927728265,0.5689137191449783,0.49851103300187727,0.048606914606799195,0.09490509490509491,-0.004038443125635172
linear,adam,2100,8,damped_alm,8,0.7833007458349154,0.4881196051639913,0.38908565710847237,0.03941174963669336,0.1038961038961039,-0.0032762984147793883
linear,adam,2100,8,damped_alm,9,0.7939357451087419,0.5306197004673195,0.41674683601136425,0.04049140913608043,0.11588411588411589,-0.003360925514812041
linear,adam,2100,8,damped_alm,10,0.7740797331897297,0.4802569787425293,0.354697090529302,0.0348389511984838,0.12687312687312688,-0.0028963403068447136
linear,adam,2101,8,bp,1,0.9999999999999999,1.0,0.7173597969282661,0.16562220827273563,0.028971028971028972,-0.013552628090876206
linear,adam,2101,8,bp,2,1.0,1.0,0.6835193367309472,0.10886000585062539,0.04395604395604396,-0.008922446754039637
linear,adam,2101,8,bp,3,0.9999999999999999,1.0,0.6731966764498983,0.08618560659520949,0.059940059940059943,-0.0070932364629903155
linear,adam,2101,8,bp,4,1.0,1.0,0.6422535385937288,0.06577274631156359,0.07292707292707293,-0.005431489728415229
linear,adam,2101,8,bp,5,1.0,1.0,0.5948177246461895,0.04908286444267071,0.08391608391608392,-0.004060416293843905
linear,adam,2101,8,bp,6,1.0,1.0,0.5841452055257154,0.045019622737701145,0.0959040959040959,-0.0037291449923109177
linear,adam,2101,8,bp,7,1.0,1.0,0.5463428624135476,0.03746371102166392,0.1028971028971029,-0.0031069149422466857
linear,adam,2101,8,bp,8,1.0,1.0,0.5290429135256096,0.03643846860206707,0.11288711288711288,-0.0030263882925576358
linear,adam,2101,8,bp,9,0.9999999999999999,1.0,0.5569400134016516,0.031733036532100245,0.12387612387612387,-0.002634683240540059
linear,adam,2101,8,bp,10,1.0,1.0,0.4651243289838962,0.027600852213888895,0.12787212787212787,-0.002291966280963731
linear,adam,2101,8,pc,1,0.8397984123108775,0.3406961703731983,0.5983716939531336,0.14927180882915894,0.02197802197802198,-0.012331168272393
linear,adam,2101,8,pc,2,0.8098048621023745,0.38290761220057506,0.570013343356036,0.11073696545844519,0.04195804195804196,-0.009143400861080453
linear,adam,2101,8,pc,3,0.8156465114893964,0.38624841436128265,0.5538569773244834,0.09670075649981166,0.060939060939060936,-0.008000566784310159
linear,adam,2101,8,pc,4,0.8586514210032911,0.4491228767653043,0.5313064950337081,0.07592279094155098,0.07392607392607392,-0.006290321734107707
linear,adam,2101,8,pc,5,0.8187484145711702,0.4228007295438919,0.4782606515854395,0.061297996784201614,0.0919080919080919,-0.005082080503022168
linear,adam,2101,8,pc,6,0.8220682645283964,0.4397719739919371,0.4436129126518873,0.056159878461685075,0.1028971028971029,-0.00466053278652534
linear,adam,2101,8,pc,7,0.818127227518939,0.4769676620407689,0.4117307746335769,0.04465350656010057,0.11288711288711288,-0.003708134060056767
linear,adam,2101,8,pc,8,0.8120569747691494,0.4142819041799074,0.37143866670108666,0.04308580524219216,0.11988011988011989,-0.003581769492462694
linear,adam,2101,8,pc,9,0.7924948192586242,0.4960362613338465,0.4026911242311944,0.03703794793428512,0.12487512487512488,-0.0030766320935988745
linear,adam,2101,8,pc,10,0.8560029195185862,0.5171922829145712,0.37571581420744876,0.034140690560599166,0.13286713286713286,-0.002835706912528102
linear,adam,2101,8,alm,1,0.8462389940870986,0.39145034726437705,0.6084887446596184,0.1505033572965431,0.02097902097902098,-0.012420539865483526
linear,adam,2101,8,alm,2,0.8194373274221985,0.4283305369133662,0.5742979802952304,0.10946397019523531,0.04195804195804196,-0.009030125505473663
linear,adam,2101,8,alm,3,0.8262223649729487,0.43407524470873476,0.559203645551864,0.09523282551680853,0.057942057942057944,-0.007876810383879218
linear,adam,2101,8,alm,4,0.865821319308559,0.49844060198969914,0.5352066002641714,0.07496877001773744,0.07192807192807193,-0.0062124528632754306
linear,adam,2101,8,alm,5,0.8275765132900991,0.46404873017199627,0.4793234052410891,0.06044465353461573,0.08591408591408592,-0.005012292986448674
linear,adam,2101,8,alm,6,0.8300207954352823,0.4821581201021115,0.444664586378425,0.05555938608426965,0.0989010989010989,-0.004611676139575693
linear,adam,2101,8,alm,7,0.8222239772474633,0.5222539496240958,0.4160589229313847,0.04431731410807198,0.1108891108891109,-0.003680220833292891
linear,adam,2101,8,alm,8,0.8192140281740167,0.4505815547771604,0.37070751424229037,0.04300785998647784,0.11688311688311688,-0.0035758753047220315
linear,adam,2101,8,alm,9,0.8035167764041525,0.5357730562254404,0.40429696268051657,0.03689274138626238,0.12687312687312688,-0.0030645626420675587
linear,adam,2101,8,alm,10,0.8576504398404604,0.5637561161620849,0.3744387684672962,0.03386582727001261,0.12987012987012986,-0.002812516022698275
linear,adam,2101,8,alm_bp_norm,1,0.9353382335269997,1.0,0.6077801326242877,0.1495798713211024,0.02097902097902098,-0.012345053317993182
linear,adam,2101,8,alm_bp_norm,2,0.9277459267979556,1.0,0.5745019871026964,0.10732944109769803,0.04095904095904096,-0.00885476862708412
linear,adam,2101,8,alm_bp_norm,3,0.9373199282521226,1.0,0.5653496534976248,0.09262480074242145,0.056943056943056944,-0.007661578240579114
linear,adam,2101,8,alm_bp_norm,4,0.9500968364948438,1.0,0.539916571513895,0.07150079063593699,0.06893106893106893,-0.005926021803086878
linear,adam,2101,8,alm_bp_norm,5,0.9279768690425181,1.0,0.4949341036563505,0.05867711153291192,0.08291708291708291,-0.0048660789046330866
linear,adam,2101,8,alm_bp_norm,6,0.924417347316042,1.0,0.46833236636045233,0.05478437267834216,0.09490509490509491,-0.0045462293406102194
linear,adam,2101,8,alm_bp_norm,7,0.9167678128519025,1.0,0.4274089856581117,0.04231622020965134,0.1048951048951049,-0.0035137852811450987
linear,adam,2101,8,alm_bp_norm,8,0.9068067897931519,1.0,0.3950464525200991,0.04256927267293599,0.11388611388611389,-0.003538856800154866
linear,adam,2101,8,alm_bp_norm,9,0.9175967288390497,1.0,0.42388187139114636,0.03594816922111915,0.12487512487512488,-0.002986298615246019
linear,adam,2101,8,alm_bp_norm,10,0.9393404203321873,1.0,0.3862031082021677,0.03221415289375451,0.12687312687312688,-0.0026747373180712186
linear,adam,2101,8,bp_alm_norm,1,0.9149049316069311,0.42241698690777485,0.7204296760603285,0.1677047475644379,0.027972027972027972,-0.013720704762151925
linear,adam,2101,8,bp_alm_norm,2,0.9000382168405913,0.49492104264369763,0.6892899432830466,0.11327836842589165,0.04495504495504495,-0.00927799745669744
linear,adam,2101,8,bp_alm_norm,3,0.9017261827981674,0.5422164557630191,0.6758407503099898,0.09056046535680201,0.060939060939060936,-0.007446760834972421
linear,adam,2101,8,bp_alm_norm,4,0.920951274655802,0.6128254502872715,0.6502176545495048,0.07070328173256232,0.07492507492507493,-0.005833527439468855
linear,adam,2101,8,bp_alm_norm,5,0.9125135948302483,0.620198467809558,0.5899087629047097,0.05171664196388365,0.08491508491508491,-0.004275190134832685
linear,adam,2101,8,bp_alm_norm,6,0.9191826618480553,0.6678782021676894,0.5810308006305069,0.047467627337884226,0.0969030969030969,-0.0039299912656574065
linear,adam,2101,8,bp_alm_norm,7,0.919183881795121,0.7119956622265953,0.5457838832709282,0.03987072562541885,0.1088911088911089,-0.0033056789979083456
linear,adam,2101,8,bp_alm_norm,8,0.9206379840534014,0.6568624533434799,0.5259219053355224,0.03819352753396748,0.11688311688311688,-0.0031716984642345958
linear,adam,2101,8,bp_alm_norm,9,0.9011925614756325,0.7773217584687939,0.5545670793362774,0.03348518815010271,0.12487512487512488,-0.0027798791653975696
linear,adam,2101,8,bp_alm_norm,10,0.9317291365033463,0.7741557763787994,0.4667815230933581,0.029684845850145747,0.13186813186813187,-0.0024657865679490465
linear,adam,2101,8,damped_alm,1,0.8457832778715588,0.37914547717415753,0.6055732106493511,0.15019884647878695,0.02097902097902098,-0.012397975442697717
linear,adam,2101,8,damped_alm,2,0.818518894602052,0.4171404743080325,0.5726386449205627,0.10968291771845995,0.04195804195804196,-0.00904992329660459
linear,adam,2101,8,damped_alm,3,0.8250589053036713,0.4219683499933134,0.5569719068970191,0.09552175915784103,0.058941058941058944,-0.007901322911561648
linear,adam,2101,8,damped_alm,4,0.8652030396008344,0.48553520747848355,0.5341615127166193,0.07523392538226716,0.07292707292707293,-0.006234422668543793
linear,adam,2101,8,damped_alm,5,0.8264833803244778,0.453067541101267,0.4781781573672539,0.06061102160225279,0.08791208791208792,-0.005025871018978778
linear,adam,2101,8,damped_alm,6,0.8287975765028267,0.4706256618389588,0.4427901962409627,0.0557022883223512,0.0989010989010989,-0.004623425081039412
linear,adam,2101,8,damped_alm,7,0.8213836824491936,0.510291391078333,0.41434392528299413,0.04441564749844054,0.1108891108891109,-0.003688438942154093
linear,adam,2101,8,damped_alm,8,0.8175196605225338,0.4405059241404418,0.369378486236145,0.043034976741442785,0.11688311688311688,-0.0035780373908383956
linear,adam,2101,8,damped_alm,9,0.8026088832889892,0.5254970483134344,0.40283293164195433,0.036902124984429435,0.12787212787212787,-0.003065328067606621
linear,adam,2101,8,damped_alm,10,0.85788357592985,0.5528305862446319,0.37373025241077557,0.033863266461117994,0.13086913086913088,-0.002812309397542956
linear,sgd,2100,8,bp,1,1.0,1.0,1.0000000000000002,0.03889851999095038,0.0,-0.0032310071962056153
linear,sgd,2100,8,bp,2,1.0,1.0,0.998959709546167,0.03576829051690549,0.002997002997002997,-0.0029679269213118697
linear,sgd,2100,8,bp,3,1.0,1.0,0.9986996509070847,0.0404858561189973,0.004995004995004995,-0.0033595851510488384
linear,sgd,2100,8,bp,4,1.0000000000000002,1.0,0.994473230172846,0.03131267498883973,0.006993006993006993,-0.002602338100775592
linear,sgd,2100,8,bp,5,1.0,1.0,0.9924651242822273,0.026479472872060532,0.007992007992007992,-0.0022013455170490914
linear,sgd,2100,8,bp,6,1.0,1.0,0.9918542985200609,0.021165663532602148,0.01098901098901099,-0.0017588630790532633
linear,sgd,2100,8,bp,7,1.0,1.0,0.9933644276580909,0.02617317917595588,0.012987012987012988,-0.002174850371801096
linear,sgd,2100,8,bp,8,1.0,1.0,0.98617733386471,0.023991218650581236,0.015984015984015984,-0.001993902193414776
linear,sgd,2100,8,bp,9,1.0,1.0,0.9851568380839393,0.028874432685847523,0.01998001998001998,-0.0023993289446366806
linear,sgd,2100,8,bp,10,1.0000000000000002,1.0,0.9881505977229615,0.02268363802723379,0.01998001998001998,-0.0018846741515616827
linear,sgd,2100,8,pc,1,0.845408224401511,0.3586371329448354,0.5115168706161879,0.007605487869662913,0.000999000999000999,-0.0006334969214285557
linear,sgd,2100,8,pc,2,0.8901236515724684,0.34160094893364285,0.55955822803201,0.008007895394926771,0.001998001998001998,-0.0006669000593584329
linear,sgd,2100,8,pc,3,0.850193615706109,0.2857370018381934,0.517219141406618,0.0076021158509428505,0.002997002997002997,-0.0006332319580315549
linear,sgd,2100,8,pc,4,0.8629494046893226,0.3620034450759953,0.5367048564565775,0.00802521796356085,0.002997002997002997,-0.0006685175573857283
