topology,method,seed,epoch,train_local_loss,train_forward_loss,train_accuracy,test_loss,test_accuracy,mean_residual_norm,mean_dual_norm
native,pc,2,1,1.9082059860229492,1.6154853105545044,0.25,1.6150140762329102,0.25,0.5439768385646554,0.0
native,pc,2,2,0.9795471094548702,0.8268177509307861,0.36328125,0.8270501494407654,0.390625,0.37723476430013153,0.0
native,pc,2,3,0.5201964881271124,0.4981738328933716,0.4296875,0.4989115297794342,0.41015625,0.29145026106562,0.0
native,pc,2,4,0.3322182931005955,0.36699944734573364,0.421875,0.36794012784957886,0.40625,0.2527268921209422,0.0
native,pc,2,5,0.254288568161428,0.30540573596954346,0.46875,0.30640244483947754,0.4140625,0.23254092343267985,0.0
native,pc,2,6,0.2158542526885867,0.26964282989501953,0.619140625,0.27071839570999146,0.609375,0.21892863364094714,0.0
native,pc,2,7,0.1920679183676839,0.2434353530406952,0.697265625,0.24460530281066895,0.6953125,0.20872156053519575,0.0
native,pc,2,8,0.17380585800856352,0.2223505824804306,0.72265625,0.2236378788948059,0.7265625,0.20051157727478616,0.0
native,pc,2,9,0.15797997824847698,0.20432233810424805,0.73828125,0.20572224259376526,0.73828125,0.19416598149594697,0.0
native,pc,2,10,0.1442401921376586,0.18854974210262299,0.744140625,0.19002291560173035,0.74609375,0.1885446591525882,0.0
native,pc,2,11,0.13191454717889428,0.1746739000082016,0.76953125,0.17621178925037384,0.7578125,0.1835967107108445,0.0
native,pc,2,12,0.12117086257785559,0.16246385872364044,0.904296875,0.16395825147628784,0.8828125,0.18002060980992005,0.0
native,pcalm,2,1,1.934858299791813,1.617064118385315,0.251953125,1.6165851354599,0.25,0.5172589034385359,1.4715784049767535
native,pcalm,2,2,0.9935500174760818,0.8282991051673889,0.373046875,0.8285089731216431,0.39453125,0.3589984868691924,1.0222989167814376
native,pcalm,2,3,0.5282987933605909,0.4978867769241333,0.431640625,0.4985860586166382,0.41015625,0.27727372853163007,0.7927152513948386
native,pcalm,2,4,0.3369655068963766,0.3653429448604584,0.42578125,0.3662453889846802,0.41015625,0.23997351632957967,0.6888371042950894
native,pcalm,2,5,0.2575386315584183,0.3036637604236603,0.466796875,0.3046320676803589,0.40234375,0.22057374878204428,0.6343369338428602
native,pcalm,2,6,0.21882313303649426,0.2685094475746155,0.626953125,0.2695663869380951,0.6171875,0.20771182142198086,0.5975903280850616
native,pcalm,2,7,0.1952510867267847,0.24303686618804932,0.69140625,0.24419479072093964,0.6953125,0.19820773646157855,0.570170843602682
native,pcalm,2,8,0.1773096974939108,0.22260679304599762,0.72265625,0.22388647496700287,0.72265625,0.19060358221759088,0.5482023133663461
native,pcalm,2,9,0.16177264414727688,0.20509293675422668,0.736328125,0.20648907124996185,0.73828125,0.184728969320228,0.5313067070455872
native,pcalm,2,10,0.1482643038034439,0.18972735106945038,0.744140625,0.1912015825510025,0.74609375,0.179503308609128,0.5163531913931365
native,pcalm,2,11,0.13607773138210177,0.17609405517578125,0.7734375,0.17763805389404297,0.76953125,0.17490097696039206,0.5032467484925292
native,pcalm,2,12,0.1253724778071046,0.16400764882564545,0.908203125,0.16551335155963898,0.890625,0.17155704330070876,0.4938075072641368
degree_preserving,bp,2,1,2.732109919190407,2.0198795795440674,0.25,2.0184569358825684,0.25,0.0,0.0
degree_preserving,bp,2,2,1.5684947967529297,1.1549445390701294,0.25,1.1533323526382446,0.25,0.0,0.0
degree_preserving,bp,2,3,0.9201614744961262,0.7129680514335632,0.251953125,0.7114639282226562,0.25,0.0,0.0
degree_preserving,bp,2,4,0.6026710662990808,0.5030332207679749,0.296875,0.5018041729927063,0.2890625,0.0,0.0
degree_preserving,bp,2,5,0.44882309064269066,0.39667242765426636,0.291015625,0.3957102298736572,0.28125,0.0,0.0
degree_preserving,bp,2,6,0.36487549915909767,0.3331146836280823,0.447265625,0.3324190676212311,0.4453125,0.0,0.0
degree_preserving,bp,2,7,0.3105374053120613,0.2867484986782074,0.498046875,0.2862689197063446,0.4921875,0.0,0.0
degree_preserving,bp,2,8,0.26854716800153255,0.24868078529834747,0.58203125,0.24836301803588867,0.5859375,0.0,0.0
degree_preserving,bp,2,9,0.23307425621896982,0.2155642807483673,0.9375,0.2153903841972351,0.94921875,0.0,0.0
degree_preserving,bp,2,10,0.20189375802874565,0.18737052381038666,0.998046875,0.18726417422294617,1.0,0.0,0.0
degree_preserving,bp,2,11,0.17640104331076145,0.16416408121585846,1.0,0.16419903934001923,1.0,0.0,0.0
degree_preserving,bp,2,12,0.15587327536195517,0.14637789130210876,1.0,0.1463336944580078,1.0,0.0,0.0
degree_preserving,pc,2,1,2.197449915111065,2.021449089050293,0.25,2.0200626850128174,0.25,0.6011752680157466,0.0
degree_preserving,pc,2,2,1.2792991399765015,1.1511211395263672,0.25,1.149580955505371,0.25,0.44276389909888775,0.0
degree_preserving,pc,2,3,0.7396868765354156,0.7047796249389648,0.28125,0.703357458114624,0.28125,0.3429247771176354,0.0
degree_preserving,pc,2,4,0.46994857490062714,0.49587053060531616,0.361328125,0.4946734607219696,0.37890625,0.290888144923277,0.0
degree_preserving,pc,2,5,0.34137849137187004,0.3932533264160156,0.283203125,0.39225706458091736,0.27734375,0.26311921873517957,0.0
degree_preserving,pc,2,6,0.27537351939827204,0.3337729871273041,0.4375,0.33299514651298523,0.4375,0.24480907172498215,0.0
degree_preserving,pc,2,7,0.23484743013978004,0.2903347611427307,0.49609375,0.2897430956363678,0.48828125,0.2300920805913241,0.0
degree_preserving,pc,2,8,0.20389364659786224,0.25377318263053894,0.568359375,0.25331801176071167,0.5625,0.21680548168660607,0.0
degree_preserving,pc,2,9,0.17702503129839897,0.2208910584449768,0.8671875,0.22056260704994202,0.8984375,0.20422889387070123,0.0
degree_preserving,pc,2,10,0.15255464147776365,0.19230031967163086,0.998046875,0.19204062223434448,1.0,0.1925307589529742,0.0
degree_preserving,pc,2,11,0.13166011590510607,0.16796332597732544,1.0,0.16785475611686707,1.0,0.18258467825944535,0.0
degree_preserving,pc,2,12,0.11413658037781715,0.14886736869812012,1.0,0.14869605004787445,1.0,0.17466573604663913,0.0
degree_preserving,pcalm,2,1,2.2299486473202705,2.0228211879730225,0.25,2.021437644958496,0.25,0.5725203467009123,1.6279548670718214
degree_preserving,pcalm,2,2,1.2982682958245277,1.1533668041229248,0.25,1.1518380641937256,0.25,0.421791835668652,1.2004181650700048
degree_preserving,pcalm,2,3,0.751895610243082,0.7064671516418457,0.287109375,0.7050572633743286,0.29296875,0.3268881763409202,0.9322968496489921
degree_preserving,pcalm,2,4,0.47844570130109787,0.4968709647655487,0.373046875,0.4956820011138916,0.39453125,0.27737041070940904,0.793465283815749
degree_preserving,pcalm,2,5,0.34812016412615776,0.3942454755306244,0.283203125,0.39325472712516785,0.2734375,0.2509584135453527,0.719580148193927
degree_preserving,pcalm,2,6,0.2813906203955412,0.33506065607070923,0.4375,0.33428555727005005,0.43359375,0.23357871935877483,0.6706351145949156
degree_preserving,pcalm,2,7,0.2405445408076048,0.2919246554374695,0.49609375,0.2913338243961334,0.48828125,0.2196026760696744,0.6309415897485451
degree_preserving,pcalm,2,8,0.2093352535739541,0.2555331885814667,0.564453125,0.25507813692092896,0.55859375,0.20692268122608462,0.5947944809922774
degree_preserving,pcalm,2,9,0.18217160739004612,0.2226749062538147,0.853515625,0.22234605252742767,0.8828125,0.19485675691006085,0.5603486676409375
degree_preserving,pcalm,2,10,0.1573360376060009,0.19395938515663147,0.998046875,0.19370272755622864,1.0,0.18354569763080994,0.5281114392091695
degree_preserving,pcalm,2,11,0.13602708652615547,0.16935572028160095,1.0,0.1692529022693634,1.0,0.17387175056986356,0.500601010669925
degree_preserving,pcalm,2,12,0.11803273856639862,0.1498943269252777,1.0,0.1497342884540558,1.0,0.16611973410181236,0.4786829747063166
random,bp,2,1,2.6358361542224884,1.9617561101913452,0.25,1.9617105722427368,0.25,0.0,0.0
random,bp,2,2,1.530159443616867,1.1350252628326416,0.25,1.1342811584472656,0.25,0.0,0.0
random,bp,2,3,0.911008458584547,0.7145086526870728,0.32421875,0.7133235931396484,0.30078125,0.0,0.0
random,bp,2,4,0.6139533445239067,0.5246103405952454,0.251953125,0.5234972238540649,0.25390625,0.0,0.0
random,bp,2,5,0.47766850516200066,0.432824045419693,0.353515625,0.432037353515625,0.37890625,0.0,0.0
random,bp,2,6,0.4054933041334152,0.3779747486114502,0.505859375,0.3775060772895813,0.5,0.0,0.0
random,bp,2,7,0.3584458436816931,0.3379555940628052,0.51171875,0.33777379989624023,0.50390625,0.0,0.0
random,bp,2,8,0.3220259416848421,0.30454516410827637,0.611328125,0.30459287762641907,0.60546875,0.0,0.0
random,bp,2,9,0.2902987916022539,0.2742072343826294,0.7421875,0.2744605839252472,0.7421875,0.0,0.0
random,bp,2,10,0.26097224093973637,0.2465982735157013,0.75,0.24703535437583923,0.75,0.0,0.0
random,bp,2,11,0.23516207467764616,0.22184720635414124,0.759765625,0.22254222631454468,0.765625,0.0,0.0
random,bp,2,12,0.21188925486057997,0.20045621693134308,0.837890625,0.20129017531871796,0.84765625,0.0,0.0
random,pc,2,1,2.0925632044672966,1.9616214036941528,0.25,1.96156644821167,0.25,0.6062894671243461,0.0
random,pc,2,2,1.2249106466770172,1.1274325847625732,0.25,1.1266669034957886,0.25,0.4530285985820228,0.0
random,pc,2,3,0.7166882753372192,0.7035815119743347,0.33203125,0.7023497819900513,0.30078125,0.35359781181856914,0.0
random,pc,2,4,0.4684919938445091,0.514622688293457,0.2578125,0.5134159326553345,0.265625,0.3021878871635029,0.0
random,pc,2,5,0.3565256055444479,0.42672213912010193,0.46484375,0.4258091151714325,0.45703125,0.2768841071859545,0.0
random,pc,2,6,0.3010429348796606,0.3759225010871887,0.501953125,0.37532639503479004,0.5,0.26117106251088745,0.0
random,pc,2,7,0.26648555416613817,0.3385230302810669,0.5,0.33823028206825256,0.5,0.24892796967712152,0.0
random,pc,2,8,0.23989035841077566,0.3066883981227875,0.509765625,0.30664512515068054,0.5,0.23816220699033389,0.0
random,pc,2,9,0.2163264760747552,0.2772356867790222,0.66015625,0.27741289138793945,0.65234375,0.2279371805222278,0.0
random,pc,2,10,0.19424256402999163,0.24986770749092102,0.74609375,0.25023558735847473,0.74609375,0.21771916579988707,0.0
random,pc,2,11,0.17421963158994913,0.224326491355896,0.79296875,0.2249448150396347,0.78515625,0.20799672463181196,0.0
random,pc,2,12,0.15573832485824823,0.20194603502750397,0.830078125,0.20268169045448303,0.83984375,0.1984939009368342,0.0
random,pcalm,2,1,2.125434309244156,1.9618637561798096,0.25,1.961808443069458,0.25,0.5771832981845364,1.644488422505674
random,pcalm,2,2,1.2434930242598057,1.128013253211975,0.25,1.1272493600845337,0.25,0.4313287346740253,1.2298967961323797
random,pcalm,2,3,0.7283729016780853,0.7039084434509277,0.3203125,0.7026825547218323,0.30078125,0.3367109215178061,0.9619525028028875
random,pcalm,2,4,0.47665926069021225,0.5143277049064636,0.255859375,0.5131196975708008,0.265625,0.28762155018921476,0.8237710998146213
random,pcalm,2,5,0.363033052533865,0.42633140087127686,0.48046875,0.425409197807312,0.4765625,0.2634008824097691,0.7558356278605061
random,pcalm,2,6,0.30680730007588863,0.3757011890411377,0.5,0.37509235739707947,0.5,0.24841604453589147,0.7135986340363161
random,pcalm,2,7,0.2718441803008318,0.3384494483470917,0.5,0.33814510703086853,0.5,0.23677042413328309,0.680520972397062
random,pcalm,2,8,0.24489811435341835,0.306679904460907,0.509765625,0.3066271245479584,0.5,0.22648233131621964,0.6512407652699039
random,pcalm,2,9,0.2209750795736909,0.27723726630210876,0.634765625,0.2774060368537903,0.63671875,0.21668419333582278,0.6233430690626847
random,pcalm,2,10,0.1985008530318737,0.24983027577400208,0.744140625,0.2501909136772156,0.74609375,0.2068638930892727,0.5954059585783398
random,pcalm,2,11,0.17807434033602476,0.22415262460708618,0.796875,0.22476349771022797,0.79296875,0.19749099306742815,0.5687181138200685
random,pcalm,2,12,0.1591711463406682,0.20164859294891357,0.833984375,0.20237478613853455,0.84375,0.18831841027228316,0.5426460145390593
native,bp,3,1,1.0739295147359371,0.7541345953941345,0.25,0.753521740436554,0.25,0.0,0.0
native,bp,3,2,0.6009113993495703,0.4759364128112793,0.01953125,0.47518420219421387,0.01171875,0.0,0.0
native,bp,3,3,0.4254605881869793,0.3873395323753357,0.25,0.38655978441238403,0.25,0.0,0.0
native,bp,3,4,0.3701151553541422,0.3542631268501282,0.462890625,0.353429913520813,0.46484375,0.0,0.0
native,bp,3,5,0.3447818513959646,0.33266305923461914,0.5,0.3317558169364929,0.5,0.0,0.0
native,bp,3,6,0.32273805886507034,0.3094601035118103,0.505859375,0.3085421919822693,0.5078125,0.0,0.0
native,bp,3,7,0.297483803704381,0.28227168321609497,0.533203125,0.2812534272670746,0.54296875,0.0,0.0
native,bp,3,8,0.2696773912757635,0.25284868478775024,0.953125,0.2518252730369568,0.9296875,0.0,0.0
native,bp,3,9,0.23842452373355627,0.2214578241109848,0.751953125,0.22053207457065582,0.75,0.0,0.0
native,bp,3,10,0.20671832654625177,0.1910526007413864,0.9921875,0.19013427197933197,0.99609375,0.0,0.0
native,bp,3,11,0.17885241843760014,0.16498778760433197,0.99609375,0.16417984664440155,1.0,0.0,0.0
native,bp,3,12,0.1558092813938856,0.14439085125923157,0.98046875,0.14368417859077454,0.984375,0.0,0.0
native,pc,3,1,0.6750809065997601,0.7502948045730591,0.24609375,0.749638020992279,0.24609375,0.5179981324981782,0.0
native,pc,3,2,0.39240345172584057,0.47717180848121643,0.0,0.476380854845047,0.0,0.3749816329485232,0.0
native,pc,3,3,0.28376382403075695,0.3871496319770813,0.25,0.38636183738708496,0.25,0.3114532270240791,0.0
native,pc,3,4,0.2464623199775815,0.3553101420402527,0.47265625,0.354472815990448,0.46875,0.2907321361344657,0.0
native,pc,3,5,0.22856197878718376,0.33485397696495056,0.5,0.3339567184448242,0.5,0.283376220165034,0.0
native,pc,3,6,0.21273874584585428,0.3133118748664856,0.5,0.31240731477737427,0.50390625,0.2773787982829769,0.0
native,pc,3,7,0.1952694756910205,0.2888561487197876,0.509765625,0.2878452241420746,0.5078125,0.2705095946997365,0.0
native,pc,3,8,0.17615955881774426,0.26297861337661743,0.939453125,0.26195624470710754,0.92578125,0.26321163547981996,0.0
native,pc,3,9,0.15548932645469904,0.23590978980064392,0.732421875,0.23494760692119598,0.73046875,0.25468827159056673,0.0
native,pc,3,10,0.13446563854813576,0.20862889289855957,0.99609375,0.2076617032289505,0.99609375,0.2451588489493588,0.0
native,pc,3,11,0.11591126769781113,0.1834733784198761,0.998046875,0.18265898525714874,1.0,0.2351137263661561,0.0
native,pc,3,12,0.09959741635248065,0.16143251955509186,0.9921875,0.16080506145954132,0.98828125,0.22485044620164749,0.0
native,pcalm,3,1,0.6976671740412712,0.7504267692565918,0.248046875,0.7497727274894714,0.24609375,0.4933577953585579,1.4432402039092267
native,pcalm,3,2,0.40431750006973743,0.47708192467689514,0.0,0.47629499435424805,0.0,0.3568593389063608,1.0434607933930238
native,pcalm,3,3,0.2920377217233181,0.3873874545097351,0.25,0.38660311698913574,0.25,0.29641878917755093,0.8675137109203206
native,pcalm,3,4,0.2538671353831887,0.3556869626045227,0.47265625,0.35485440492630005,0.46484375,0.2767900163938369,0.8104492926468083
native,pcalm,3,5,0.2358074290677905,0.33551648259162903,0.5,0.33462414145469666,0.5,0.26977362330944743,0.7902491257555084
native,pcalm,3,6,0.22004428692162037,0.31442704796791077,0.5,0.313528835773468,0.50390625,0.2640784540950942,0.7739778149116319
native,pcalm,3,7,0.20273349341005087,0.2906111776828766,0.5078125,0.2896078824996948,0.5078125,0.25761114653626765,0.7554786869513919
native,pcalm,3,8,0.18387188483029604,0.26545196771621704,0.92578125,0.2644350528717041,0.91796875,0.2508363327748763,0.7362847617114312
native,pcalm,3,9,0.16340966429561377,0.23910364508628845,0.728515625,0.2381385862827301,0.72265625,0.2429506545207308,0.7139298792681075
native,pcalm,3,10,0.1424040701240301,0.21234042942523956,0.994140625,0.21136313676834106,0.99609375,0.2341674421040807,0.6890104924059415
native,pcalm,3,11,0.12363944249227643,0.1873510777950287,0.998046875,0.18652452528476715,1.0,0.2249216543229219,0.6626968439304619
native,pcalm,3,12,0.10679896548390388,0.16510409116744995,0.9921875,0.1644715964794159,0.98828125,0.21544070416712202,0.6356439607588982
degree_preserving,bp,3,1,1.0120947286486626,0.6559189558029175,0.25,0.6564346551895142,0.25,0.0,0.0
degree_preserving,bp,3,2,0.5050055664032698,0.3957712650299072,0.251953125,0.39529794454574585,0.25,0.0,0.0
degree_preserving,bp,3,3,0.36928887851536274,0.3527753949165344,0.5625,0.3520990014076233,0.55859375,0.0,0.0
degree_preserving,bp,3,4,0.3431657385081053,0.3296443819999695,0.76953125,0.3290674686431885,0.765625,0.0,0.0
degree_preserving,bp,3,5,0.31694353371858597,0.30094075202941895,0.953125,0.3005389869213104,0.96875,0.0,0.0
degree_preserving,bp,3,6,0.28650026209652424,0.26687943935394287,1.0,0.2666111886501312,1.0,0.0,0.0
degree_preserving,bp,3,7,0.2485276348888874,0.2271990180015564,1.0,0.22686968743801117,1.0,0.0,0.0
degree_preserving,bp,3,8,0.21002335660159588,0.19008803367614746,1.0,0.18945901095867157,1.0,0.0,0.0
degree_preserving,bp,3,9,0.17599932942539454,0.15999525785446167,1.0,0.1592157632112503,1.0,0.0,0.0
degree_preserving,bp,3,10,0.14825571421533823,0.1366463303565979,1.0,0.13592900335788727,1.0,0.0,0.0
degree_preserving,bp,3,11,0.1280881525017321,0.11862896382808685,1.0,0.1180001050233841,1.0,0.0,0.0
degree_preserving,bp,3,12,0.11252252012491226,0.10506534576416016,1.0,0.10452044010162354,1.0,0.0,0.0
degree_preserving,pc,3,1,0.6214345060288906,0.6554974913597107,0.25,0.656025230884552,0.25,0.5110732190538935,0.0
degree_preserving,pc,3,2,0.33266533724963665,0.3950909972190857,0.25,0.39463329315185547,0.25,0.34042757440329297,0.0
degree_preserving,pc,3,3,0.2514212680980563,0.35264885425567627,0.62109375,0.35198840498924255,0.59765625,0.28332280314255814,0.0
degree_preserving,pc,3,4,0.2336362563073635,0.32905590534210205,0.7734375,0.3284889757633209,0.7734375,0.27297002587026026,0.0
degree_preserving,pc,3,5,0.21527035161852837,0.3000163435935974,0.951171875,0.299635112285614,0.96875,0.26228531209926587,0.0
degree_preserving,pc,3,6,0.19446667470037937,0.2668272852897644,0.998046875,0.2666025757789612,1.0,0.24967773153912276,0.0
degree_preserving,pc,3,7,0.16956554166972637,0.22915971279144287,1.0,0.22895942628383636,1.0,0.2334846454517295,0.0
degree_preserving,pc,3,8,0.1434078374877572,0.19143258035182953,1.0,0.19108761847019196,1.0,0.21590486356217298,0.0
degree_preserving,pc,3,9,0.1188683770596981,0.16034507751464844,1.0,0.15981213748455048,1.0,0.198633176957325,0.0
degree_preserving,pc,3,10,0.09855628851801157,0.13624942302703857,1.0,0.1356823593378067,1.0,0.18377125628952248,0.0
degree_preserving,pc,3,11,0.08380588423460722,0.11758102476596832,1.0,0.1170676201581955,1.0,0.17219164324584804,0.0
degree_preserving,pc,3,12,0.07222671946510673,0.1032739132642746,1.0,0.10283565521240234,1.0,0.1627291608735201,0.0
degree_preserving,pcalm,3,1,0.6436523180454969,0.6557614803314209,0.25,0.6562939286231995,0.25,0.4855455155290353,1.4293246926827123
degree_preserving,pcalm,3,2,0.34267632476985455,0.39547184109687805,0.25,0.3950188159942627,0.25,0.324088155621818,0.9481426270649536
degree_preserving,pcalm,3,3,0.25843453500419855,0.3530880808830261,0.603515625,0.35243046283721924,0.59765625,0.26992556868935935,0.788201728828426
degree_preserving,pcalm,3,4,0.24027569685131311,0.3296049237251282,0.7734375,0.3290407359600067,0.765625,0.2600408879710206,0.7593797629560868
degree_preserving,pcalm,3,5,0.22160838637501,0.3008354902267456,0.943359375,0.30045589804649353,0.96875,0.24987968347947268,0.7297331928748463
degree_preserving,pcalm,3,6,0.20058071613311768,0.26819130778312683,0.998046875,0.267971009016037,1.0,0.23798713765669768,0.6949515765991237
degree_preserving,pcalm,3,7,0.17554547637701035,0.231255903840065,1.0,0.23107260465621948,1.0,0.2228239372537549,0.6506166033541376
degree_preserving,pcalm,3,8,0.14913177955895662,0.19374941289424896,1.0,0.19345064461231232,1.0,0.20632808595352495,0.6023944057815243
degree_preserving,pcalm,3,9,0.12401559483259916,0.16242456436157227,1.0,0.16194689273834229,1.0,0.18985787965842368,0.5541734727230505
degree_preserving,pcalm,3,10,0.10296503268182278,0.13791505992412567,1.0,0.13738808035850525,1.0,0.17558056053045826,0.5125011670315871
degree_preserving,pcalm,3,11,0.08756264159455895,0.11886660754680634,1.0,0.11838171631097794,1.0,0.16441345060593449,0.4800640222056245
degree_preserving,pcalm,3,12,0.07541466923430562,0.10423769801855087,1.0,0.10382191091775894,1.0,0.15528123414939424,0.4536834718128375
random,bp,3,1,0.8887685015797615,0.6535274386405945,0.44921875,0.6530885696411133,0.4453125,0.0,0.0
random,bp,3,2,0.5478563457727432,0.4537234306335449,0.2578125,0.45339488983154297,0.25,0.0,0.0
random,bp,3,3,0.408124927431345,0.3678259253501892,0.4453125,0.36734744906425476,0.44921875,0.0,0.0
random,bp,3,4,0.3443633746355772,0.31969988346099854,0.5078125,0.3188862204551697,0.51171875,0.0,0.0
random,bp,3,5,0.2999030835926533,0.2759183943271637,0.740234375,0.27469807863235474,0.7421875,0.0,0.0
random,bp,3,6,0.255098064430058,0.22839012742042542,0.927734375,0.22696471214294434,0.92578125,0.0,0.0
random,bp,3,7,0.20655840449035168,0.18363237380981445,0.9921875,0.1822689175605774,0.99609375,0.0,0.0
random,bp,3,8,0.16763888020068407,0.15079069137573242,1.0,0.14976583421230316,1.0,0.0,0.0
random,bp,3,9,0.141020055860281,0.1309242993593216,1.0,0.1302100569009781,1.0,0.0,0.0
random,bp,3,10,0.12349121551960707,0.11629751324653625,1.0,0.11555790156126022,1.0,0.0,0.0
random,bp,3,11,0.11076875170692801,0.10462507605552673,1.0,0.1038573756814003,1.0,0.0,0.0
random,bp,3,12,0.10023416066542268,0.09457697719335556,1.0,0.09377527981996536,1.0,0.0,0.0
random,pc,3,1,0.5787545666098595,0.6531487107276917,0.439453125,0.6527042984962463,0.4375,0.4561949251728947,0.0
random,pc,3,2,0.37060303054749966,0.45107170939445496,0.2734375,0.45075419545173645,0.28515625,0.344498633230008,0.0
random,pc,3,3,0.27584216836839914,0.36677661538124084,0.48828125,0.3662755489349365,0.484375,0.29780398213188164,0.0
random,pc,3,4,0.23349829204380512,0.31986090540885925,0.51171875,0.3190360963344574,0.51953125,0.2741339023753729,0.0
random,pc,3,5,0.20418049860745668,0.27771830558776855,0.736328125,0.27650994062423706,0.73828125,0.2564702527476281,0.0
random,pc,3,6,0.1752627594396472,0.2331894487142563,0.91015625,0.23174549639225006,0.90234375,0.23776474715365717,0.0
random,pc,3,7,0.14385454077273607,0.1899508684873581,0.990234375,0.18845036625862122,0.9921875,0.21619677635317203,0.0
random,pc,3,8,0.11656116368249059,0.15479859709739685,1.0,0.15357424318790436,1.0,0.19600007879610834,0.0
random,pc,3,9,0.0963850012049079,0.13206109404563904,1.0,0.1311856359243393,1.0,0.17962353024753006,0.0
random,pc,3,10,0.08229002077132463,0.1157541573047638,1.0,0.11492621898651123,1.0,0.16807802748007816,0.0
random,pc,3,11,0.07209753571078181,0.10308414697647095,1.0,0.10225904732942581,1.0,0.160192657354249,0.0
random,pc,3,12,0.06362891988828778,0.09216959774494171,1.0,0.09132459759712219,1.0,0.15388223274082216,0.0
random,pcalm,3,1,0.5967564061284065,0.6531813144683838,0.4375,0.6527366042137146,0.4375,0.4325831273260216,1.2678955249139108
random,pcalm,3,2,0.38105125166475773,0.45105743408203125,0.28125,0.45073819160461426,0.28515625,0.3270389658379524,0.9563163592938508
random,pcalm,3,3,0.28350332379341125,0.3667072653770447,0.482421875,0.3662116527557373,0.48046875,0.28293337210197933,0.8277973609001492
random,pcalm,3,4,0.24002930149435997,0.31994014978408813,0.51171875,0.3191258907318115,0.51953125,0.2605356609856244,0.7625577629369218
random,pcalm,3,5,0.21016703359782696,0.27820098400115967,0.724609375,0.2770119309425354,0.72265625,0.2437657768993328,0.7134198544445098
random,pcalm,3,6,0.18095094617456198,0.23444296419620514,0.900390625,0.2330196350812912,0.890625,0.22614123552921228,0.6615456728541176
random,pcalm,3,7,0.14935630140826106,0.19189730286598206,0.98828125,0.1903989464044571,0.9921875,0.2059313318944381,0.6020837745272729
random,pcalm,3,8,0.12160164676606655,0.15669214725494385,0.998046875,0.15544523298740387,1.0,0.18689765559489993,0.5460774727980606
random,pcalm,3,9,0.10066775558516383,0.13352961838245392,1.0,0.13262329995632172,1.0,0.1713333394388125,0.5001769978298398
random,pcalm,3,10,0.08587458031252027,0.11689048260450363,1.0,0.11604409664869308,1.0,0.1602489394620837,0.46774433314203634
random,pcalm,3,11,0.07525024376809597,0.10407072305679321,1.0,0.10323550552129745,1.0,0.1526924475595782,0.44596630252999603
random,pcalm,3,12,0.06649154354818165,0.09306370466947556,1.0,0.09221603721380234,1.0,0.14669582733768038,0.42889819930132944
native,bp,4,1,3.1486217826604843,2.263307571411133,0.25,2.2631161212921143,0.25,0.0,0.0
native,bp,4,2,1.7346111610531807,1.254740595817566,0.244140625,1.2574973106384277,0.234375,0.0,0.0
native,bp,4,3,0.9971196316182613,0.7837303876876831,0.00390625,0.7887012958526611,0.00390625,0.0,0.0
native,bp,4,4,0.6770778521895409,0.5835407972335815,0.025390625,0.5894747376441956,0.01953125,0.0,0.0
native,bp,4,5,0.5373830646276474,0.4967897832393646,0.021484375,0.5026656985282898,0.0234375,0.0,0.0
native,bp,4,6,0.4719501454383135,0.44757673144340515,0.072265625,0.45298370718955994,0.046875,0.0,0.0
native,bp,4,7,0.4314800836145878,0.41391482949256897,0.220703125,0.41876834630966187,0.21875,0.0,0.0
native,bp,4,8,0.40128044039011,0.3871805667877197,0.24609375,0.39148515462875366,0.23828125,0.0,0.0
native,bp,4,9,0.3763725869357586,0.3636005222797394,0.267578125,0.36743876338005066,0.25,0.0,0.0
native,bp,4,10,0.3531814571470022,0.3412463366985321,0.28515625,0.34469130635261536,0.2734375,0.0,0.0
native,bp,4,11,0.3314499296247959,0.31909653544425964,0.35546875,0.3221278786659241,0.33203125,0.0,0.0
native,bp,4,12,0.3089982382953167,0.2970088720321655,0.578125,0.29974034428596497,0.57421875,0.0,0.0
native,pc,4,1,1.9591974914073944,2.263068675994873,0.25,2.2628581523895264,0.25,0.8942843220041444,0.0
native,pc,4,2,1.127546027302742,1.2460453510284424,0.24609375,1.2485764026641846,0.2421875,0.637448007716254,0.0
native,pc,4,3,0.6592263206839561,0.7664009928703308,0.025390625,0.7710113525390625,0.0078125,0.46823863960647333,0.0
native,pc,4,4,0.44820998422801495,0.566963791847229,0.001953125,0.5725884437561035,0.0,0.3787923317189173,0.0
native,pc,4,5,0.35593229345977306,0.48601800203323364,0.001953125,0.49169835448265076,0.01171875,0.33754892759801197,0.0
native,pc,4,6,0.314010975882411,0.44213858246803284,0.169921875,0.4474122226238251,0.16015625,0.3193934979887369,0.0
native,pc,4,7,0.2881313506513834,0.41065189242362976,0.2421875,0.4153733551502228,0.234375,0.30779147226712666,0.0
native,pc,4,8,0.26722076907753944,0.38316240906715393,0.251953125,0.38729971647262573,0.2421875,0.2981831565411994,0.0
native,pc,4,9,0.24816861562430859,0.3572458028793335,0.26171875,0.3608614504337311,0.25,0.28957832569237024,0.0
native,pc,4,10,0.22939314600080252,0.3316417336463928,0.3046875,0.33480772376060486,0.27734375,0.2810682353253166,0.0
native,pc,4,11,0.2108089243993163,0.30570727586746216,0.43359375,0.308421790599823,0.40234375,0.2728095557952959,0.0
