,test_loss,test_loss,test_accuracy,test_accuracy,validation_loss,validation_loss,validation_accuracy,validation_accuracy,gradient_error,gradient_error,gradient_cosine,gradient_cosine,w_change,w_change,seconds,seconds
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
method,,,,,,,,,,,,,,,,
alm,0.2277645632426899,0.0034019968945266585,0.8733668341708543,0.01747189924342419,0.22605798785429937,0.004525611418583589,0.8746666666666666,0.01864880097426585,0.12081128796926914,0.030360970918828004,0.9956227642631381,0.001984045328044835,1.8225689645239815,0.19734879176568332,2.165250088603352,0.1298390485913703
implicit,0.23363929759955301,0.0015949495650548304,0.8633165829145728,0.01706570938284756,0.23157671116657105,0.003638534271070807,0.8653333333333334,0.0189443629845104,0.0,0.0,1.0,2.9893669801409083e-16,1.485987835515627,0.11908632939425844,0.35051091740315315,0.05871449756925364
masked,0.23146779570518508,0.004081272269114053,0.8713567839195979,0.015324573549725563,0.2297544340031013,0.003881732251660343,0.8706666666666667,0.018012341448141723,0.22355352695644362,0.07220272293013595,0.9732509776538472,0.017852245183816205,1.8577481310380175,0.15825989326272957,2.1381024982023518,0.1678522178935321
pc,0.2305703059887972,0.005581468166222507,0.8737018425460636,0.018524175947670685,0.22976442449015724,0.006595475093107078,0.8666666666666666,0.013123346456686386,0.5693966636654475,0.03747141309594181,0.9541358416602066,0.009852977181135326,2.2477580015790446,0.1914806513575198,2.205893624998862,0.13350284838928733
readout,0.250407373873207,0.0037538185396954215,0.8351758793969848,0.021405173937326504,0.24757305931152446,0.0038622222617609374,0.8539999999999999,0.018469193569593416,0.0,0.0,1.0,1.1102230246251565e-16,0.0,0.0,0.350429248198634,0.040975482129175025
