,,test_mse,test_mse,accuracy,accuracy,occluded_mse,occluded_mse,shuffled_mse,shuffled_mse
,,mean,std,mean,std,mean,std,mean,std
graph,method,,,,,,,,
forward,alm,0.5183768126791645,0.016685995009682045,0.2359375,0.04655562495851363,0.5138148430117162,0.013284038519056067,0.513651990255516,0.011980273457191814
forward,bp,0.5120901370047888,0.013399791020173349,0.24609375,0.03953704804866921,0.5092339524730086,0.011109299910094426,0.5105495542531076,0.012868501432207392
forward,pc,0.5159278904431849,0.01563370970908318,0.2359375,0.046555624958513654,0.5119446774536248,0.01244263737402506,0.511983103660874,0.011343943505289732
full,alm,0.522240156363887,0.020424371652740487,0.27578125,0.06650064777514494,0.5137055016145755,0.01356800671758809,0.5188451729424506,0.016983483889773412
full,bp,0.5151814023795198,0.014611837083073679,0.25625,0.06376752890817987,0.5102002011398652,0.01071963539385135,0.5144106897751177,0.013751879966621241
full,pc,0.5204275602018953,0.019954795165353124,0.26953125,0.06121176704970395,0.5121745057785964,0.013062250370111403,0.5175842749179267,0.016744865702890847
